                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.53527,                0.34746,                0.92618,                0.86536,                0.56174,                0.61806,                0.46923,                 1.6246,                 1.0957,                0.83953,              0.0004457,              0.0004457,              0.0004457
                    159,                0.53043,                 0.3395,                0.93036,                0.88796,                0.57385,                0.63596,                0.47525,                 1.6081,                 1.0531,                0.83825,              0.0004358,              0.0004358,              0.0004358
                    160,                0.51885,                0.33533,                0.92265,                0.88102,                0.55206,                0.62959,                0.46853,                 1.6183,                 1.1034,                0.84729,              0.0004259,              0.0004259,              0.0004259
                    161,                0.54239,                0.34428,                0.93217,                0.89944,                0.54722,                0.62027,                0.46804,                 1.6838,                 1.0871,                0.84791,               0.000416,               0.000416,               0.000416
                    162,                0.51371,                0.34096,                0.92485,                0.86799,                0.55722,                0.62068,                0.47236,                 1.6629,                 1.1006,                0.83891,              0.0004061,              0.0004061,              0.0004061
                    163,                0.53836,                0.34658,                0.92805,                0.88705,                 0.5569,                0.62444,                0.47255,                 1.5988,                 1.0782,                0.83901,              0.0003962,              0.0003962,              0.0003962
                    164,                0.51724,                0.33336,                0.92737,                0.88613,                0.56901,                0.62761,                0.47384,                 1.6086,                 1.0462,                0.84648,              0.0003863,              0.0003863,              0.0003863
                    165,                  0.516,                0.32575,                0.92165,                0.87675,                0.57385,                0.62957,                0.47301,                 1.5879,                 1.0131,                0.84119,              0.0003764,              0.0003764,              0.0003764
                    166,                0.50603,                0.33126,                0.92024,                0.89382,                0.56416,                0.63661,                0.47601,                 1.5677,                 1.0438,                0.83336,              0.0003665,              0.0003665,              0.0003665
                    167,                0.53717,                0.33167,                0.91953,                0.86264,                0.57143,                0.63336,                0.47553,                  1.604,                 1.0932,                0.84487,              0.0003566,              0.0003566,              0.0003566
                    168,                0.50851,                0.31181,                0.91463,                0.89214,                0.56659,                0.62617,                0.47273,                 1.6345,                 1.0534,                0.84207,              0.0003467,              0.0003467,              0.0003467
                    169,                0.51696,                0.32597,                0.91786,                0.92863,                0.53559,                0.61505,                0.47082,                 1.6519,                 1.0882,                0.85052,              0.0003368,              0.0003368,              0.0003368
                    170,                0.51507,                0.31821,                0.91758,                0.90423,                0.54866,                0.62555,                 0.4724,                 1.6438,                 1.0621,                0.84729,              0.0003269,              0.0003269,              0.0003269
                    171,                0.50519,                0.32195,                0.91757,                0.90175,                0.54964,                0.62014,                0.47375,                 1.6262,                 1.0648,                0.84546,               0.000317,               0.000317,               0.000317
                    172,                0.50681,                 0.3151,                0.91308,                 0.9012,                0.55448,                0.62078,                0.47214,                 1.6186,                 1.1071,                0.84366,              0.0003071,              0.0003071,              0.0003071
                    173,                0.50616,                0.32228,                0.91935,                0.87608,                0.55932,                0.61897,                0.46719,                 1.6191,                 1.0912,                0.83621,              0.0002972,              0.0002972,              0.0002972
                    174,                0.52068,                0.33165,                0.91834,                0.89179,                0.56416,                 0.6176,                0.46436,                 1.6269,                  1.173,                0.83456,              0.0002873,              0.0002873,              0.0002873
                    175,                  0.502,                0.31485,                0.91405,                0.88227,                0.56901,                0.61626,                0.46601,                 1.6251,                 1.1416,                0.83784,              0.0002774,              0.0002774,              0.0002774
                    176,                0.49695,                0.31732,                0.91047,                0.89956,                 0.5569,                0.61944,                0.46914,                 1.6461,                 1.1075,                0.83896,              0.0002675,              0.0002675,              0.0002675
                    177,                0.51143,                0.31552,                0.91482,                0.88826,                0.56659,                0.62462,                0.47319,                 1.6661,                 1.0983,                0.84101,              0.0002576,              0.0002576,              0.0002576
                    178,                0.49474,                0.30918,                0.92001,                0.85304,                0.57143,                 0.6199,                0.46959,                 1.6424,                  1.126,                0.83845,              0.0002477,              0.0002477,              0.0002477
                    179,                0.51202,                0.31816,                0.92008,                 0.8643,                0.57061,                0.62008,                0.46969,                 1.6378,                 1.1039,                0.83537,              0.0002378,              0.0002378,              0.0002378
                    180,                0.50037,                0.31116,                0.91326,                0.86189,                0.56901,                0.63107,                 0.4749,                 1.6373,                 1.1027,                0.83377,              0.0002279,              0.0002279,              0.0002279
                    181,                 0.4877,                0.30746,                0.91212,                0.90157,                0.55443,                 0.6276,                0.46833,                 1.6761,                 1.1199,                0.84282,               0.000218,               0.000218,               0.000218
                    182,                0.49932,                0.30632,                0.91397,                0.87544,                0.55932,                0.62484,                0.47244,                 1.6411,                 1.1249,                0.83723,              0.0002081,              0.0002081,              0.0002081
                    183,                0.50743,                0.31987,                0.91629,                0.87777,                0.56659,                0.62142,                0.47013,                  1.643,                 1.1366,                0.83566,              0.0001982,              0.0001982,              0.0001982
                    184,                0.47898,                 0.3001,                0.90533,                 0.8594,                0.57627,                0.62292,                0.47471,                 1.6197,                 1.1049,                0.83202,              0.0001883,              0.0001883,              0.0001883
                    185,                0.48985,                0.31094,                0.90654,                0.87501,                0.57143,                0.62145,                0.47326,                  1.627,                 1.0951,                0.83505,              0.0001784,              0.0001784,              0.0001784
                    186,                0.48289,                0.29654,                0.90967,                0.95912,                0.53269,                0.62614,                0.47362,                 1.6282,                 1.0972,                0.83687,              0.0001685,              0.0001685,              0.0001685
                    187,                0.48954,                0.30543,                0.90311,                0.93498,                0.53753,                0.63074,                0.47316,                  1.624,                 1.0929,                0.84051,              0.0001586,              0.0001586,              0.0001586
                    188,                0.47576,                0.29864,                0.90749,                0.93693,                0.53957,                0.62784,                0.47181,                 1.6153,                 1.1089,                0.83944,              0.0001487,              0.0001487,              0.0001487
                    189,                0.48993,                 0.3006,                0.90456,                0.92901,                0.53995,                0.62692,                0.47017,                 1.6305,                 1.1115,                0.83825,              0.0001388,              0.0001388,              0.0001388
                    190,                0.49741,                 0.3067,                0.90764,                0.92846,                 0.5342,                 0.6214,                0.47449,                 1.6258,                 1.0876,                0.83816,              0.0001289,              0.0001289,              0.0001289
                    191,                0.47123,                0.25737,                0.85491,                0.81694,                0.58596,                0.62178,                0.46544,                 1.6706,                 1.1211,                0.83893,               0.000119,               0.000119,               0.000119
                    192,                0.46823,                0.25489,                 0.8389,                0.82983,                0.57627,                0.61983,                0.46474,                  1.647,                 1.0888,                0.83368,              0.0001091,              0.0001091,              0.0001091
                    193,                0.47156,                0.25763,                0.85323,                0.86059,                0.55303,                0.61296,                0.46479,                 1.6294,                 1.0944,                0.82685,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                0.45824,                0.25422,                0.84554,                0.84154,                0.56579,                0.61642,                0.46435,                 1.6427,                 1.0938,                0.82763,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 0.4632,                0.26049,                0.84522,                0.91301,                0.53511,                0.61741,                0.46672,                 1.6264,                 1.0703,                0.82957,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                0.45351,                0.24974,                0.84848,                0.84267,                0.56901,                0.62253,                 0.4663,                 1.6217,                 1.0627,                0.83038,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                0.46562,                0.25444,                0.84883,                0.82176,                0.56933,                0.62014,                0.46733,                 1.6278,                 1.0678,                0.83086,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                0.44923,                0.24971,                0.83746,                0.81941,                0.57385,                0.62032,                0.46919,                 1.6255,                 1.0691,                0.82993,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 0.4637,                0.24813,                0.84591,                0.82852,                0.57869,                0.62742,                0.46773,                 1.6287,                 1.0716,                0.83292,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                0.45274,                0.23886,                0.84217,                0.82521,                0.57869,                0.62745,                0.46953,                 1.6265,                 1.0702,                0.83146,               2.99e-05,               2.99e-05,               2.99e-05
